solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
chuffed, 003, -096, NA, NA, 0, 0, 0.27, 0, NA, 0, 0, 0, 0.018, 0.28800000000000003
kissat, 003, -096, 133, 0, 0, 0, 0.319, NA, 0, 0, 0, 0, 0.00, 0.319
or-tools, 003, -096, NA, NA, 0, 0, 0.096, 0, NA, NA, 0, 0, 0.017, 0.113
chuffed, 003, -097, NA, NA, 0, 0, 0.234, 0, NA, 0, 0, 0, 0.022, 0.256
kissat, 003, -097, 133, 0, 0, 0, 0.4, NA, 0, 0, 0, 0, 0.00, 0.4
or-tools, 003, -097, NA, NA, 0, 0, 0.109, 0, NA, NA, 0, 0, 0.016, 0.125
chuffed, 003, -098, NA, NA, 0, 0, 0.279, 0, NA, 0, 0, 0, 0.014, 0.29300000000000004
kissat, 003, -098, 133, 0, 0, 0, 0.454, NA, 0, 0, 0, 0, 0.00, 0.454
or-tools, 003, -098, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.018, 0.12
chuffed, 003, -099, NA, NA, 0, 0, 0.206, 0, NA, 0, 0, 0, 0.034, 0.24
kissat, 003, -099, 133, 0, 0, 0, 0.339, NA, 0, 0, 0, 0, 0.00, 0.339
or-tools, 003, -099, NA, NA, 0, 0, 0.097, 0, NA, NA, 0, 0, 0.014, 0.111
chuffed, 003, -100, NA, NA, 0, 0, 0.244, 0, NA, 0, 0, 0, 0.057, 0.301
kissat, 003, -100, 133, 0, 0, 0, 0.327, NA, 0, 0, 0, 0, 0.00, 0.327
or-tools, 003, -100, NA, NA, 0, 0, 0.106, 0, NA, NA, 0, 0, 0.012, 0.118
chuffed, 003, 0000, NA, NA, 0, 0, 0.452, 19724, NA, 21029, 0, 0, 0.684, 1.1360000000000001
kissat, 003, 0000, 41656, 1752, 0, 0, 0.749, NA, 0, 34077, 0, 0, 1.37, 2.119
or-tools, 003, 0000, NA, NA, 0, 0, 0.188, 1296, NA, NA, 0, 0, 0.166, 0.354
chuffed, 003, 0001, NA, NA, 0, 0, 0.261, 2993, NA, 3276, 1, 0, 0.121, 0.382
kissat, 003, 0001, 40198, 1729, 0, 0, 0.874, NA, 0, 4353, 1, 0, 0.21, 1.084
or-tools, 003, 0001, NA, NA, 0, 0, 0.161, 3521, NA, NA, 1, 0, 0.292, 0.45299999999999996
chuffed, 003, 0002, NA, NA, 0, 0, 0.405, 7313, NA, 7895, 0, 0, 0.231, 0.636
kissat, 003, 0002, 39117, 1718, 0, 0, 0.849, NA, 0, 10966, 0, 0, 0.34, 1.189
or-tools, 003, 0002, NA, NA, 0, 0, 0.164, 1608, NA, NA, 0, 0, 0.185, 0.349
chuffed, 003, 0003, NA, NA, 0, 0, 0.291, 2947, NA, 3192, 0, 0, 0.106, 0.39699999999999996
kissat, 003, 0003, 36972, 1678, 0, 0, 0.845, NA, 0, 8653, 0, 0, 0.32, 1.165
or-tools, 003, 0003, NA, NA, 0, 0, 0.206, 1358, NA, NA, 0, 0, 0.13, 0.33599999999999997
chuffed, 003, 0004, NA, NA, 0, 0, 0.386, 1976, NA, 2182, 0, 0, 0.065, 0.451
kissat, 003, 0004, 33580, 1618, 0, 0, 0.739, NA, 0, 4628, 0, 0, 0.19, 0.929
or-tools, 003, 0004, NA, NA, 0, 0, 0.163, 23, NA, NA, 0, 0, 0.087, 0.25
chuffed, 003, 0005, NA, NA, 0, 0, 0.335, 714, NA, 785, 0, 0, 0.024, 0.35900000000000004
kissat, 003, 0005, 26732, 1434, 0, 0, 0.661, NA, 0, 2245, 0, 0, 0.08, 0.741
or-tools, 003, 0005, NA, NA, 0, 0, 0.181, 86, NA, NA, 0, 0, 0.082, 0.263
chuffed, 003, 0006, NA, NA, 0, 0, 0.293, 309, NA, 334, 0, 0, 0.012, 0.305
kissat, 003, 0006, 19850, 1228, 0, 0, 0.622, NA, 0, 715, 0, 0, 0.03, 0.652
or-tools, 003, 0006, NA, NA, 0, 0, 0.19, 17, NA, NA, 0, 0, 0.043, 0.23299999999999998
chuffed, 003, 0007, NA, NA, 0, 0, 0.403, 4, NA, 4, 0, 0, 0.001, 0.404
kissat, 003, 0007, 4235, 473, 0, 0, 0.717, NA, 0, 8, 0, 0, 0.00, 0.717
or-tools, 003, 0007, NA, NA, 0, 0, 0.166, 0, NA, NA, 0, 0, 0.018, 0.184
chuffed, 003, 0008, NA, NA, 0, 0, 0.371, 0, NA, 0, 0, 0, 0.007, 0.378
kissat, 003, 0008, 21, 0, 0, 0, 0.558, NA, 0, 0, 0, 0, 0.00, 0.558
or-tools, 003, 0008, NA, NA, 0, 0, 0.183, 0, NA, NA, 0, 0, 0.02, 0.20299999999999999
chuffed, 003, 0009, NA, NA, 0, 0, 0.347, 0, NA, 0, 0, 0, 0.006, 0.353
kissat, 003, 0009, 21, 0, 0, 0, 0.52, NA, 0, 0, 0, 0, 0.00, 0.52
or-tools, 003, 0009, NA, NA, 0, 0, 0.17, 0, NA, NA, 0, 0, 0.018, 0.188
chuffed, 003, 0010, NA, NA, 0, 0, 0.382, 0, NA, 0, 0, 0, 0.005, 0.387
kissat, 003, 0010, 21, 0, 0, 0, 0.417, NA, 0, 0, 0, 0, 0.00, 0.417
or-tools, 003, 0010, NA, NA, 0, 0, 0.189, 0, NA, NA, 0, 0, 0.01, 0.199
chuffed, 003, 0011, NA, NA, 0, 0, 0.284, 0, NA, 0, 0, 0, 0.005, 0.289
kissat, 003, 0011, 21, 0, 0, 0, 0.463, NA, 0, 0, 0, 0, 0.00, 0.463
or-tools, 003, 0011, NA, NA, 0, 0, 0.2, 0, NA, NA, 0, 0, 0.014, 0.21400000000000002
chuffed, 003, 0012, NA, NA, 0, 0, 0.395, 0, NA, 0, 0, 0, 0.005, 0.4
kissat, 003, 0012, 21, 0, 0, 0, 0.416, NA, 0, 0, 0, 0, 0.00, 0.416
or-tools, 003, 0012, NA, NA, 0, 0, 0.184, 0, NA, NA, 0, 0, 0.017, 0.201
chuffed, 003, 0013, NA, NA, 0, 0, 0.345, 0, NA, 0, 0, 0, 0.006, 0.351
kissat, 003, 0013, 21, 0, 0, 0, 0.672, NA, 0, 0, 0, 0, 0.00, 0.672
or-tools, 003, 0013, NA, NA, 0, 0, 0.206, 0, NA, NA, 0, 0, 0.013, 0.219
chuffed, 003, 0014, NA, NA, 0, 0, 0.358, 0, NA, 0, 0, 0, 0.006, 0.364
kissat, 003, 0014, 21, 0, 0, 0, 0.499, NA, 0, 0, 0, 0, 0.00, 0.499
or-tools, 003, 0014, NA, NA, 0, 0, 0.178, 0, NA, NA, 0, 0, 0.019, 0.19699999999999998
chuffed, 003, 0015, NA, NA, 0, 0, 0.342, 0, NA, 0, 0, 0, 0.006, 0.34800000000000003
kissat, 003, 0015, 21, 0, 0, 0, 0.411, NA, 0, 0, 0, 0, 0.00, 0.411
or-tools, 003, 0015, NA, NA, 0, 0, 0.186, 0, NA, NA, 0, 0, 0.014, 0.2
chuffed, 003, 0016, NA, NA, 0, 0, 0.318, 0, NA, 0, 0, 0, 0.009, 0.327
kissat, 003, 0016, 21, 0, 0, 0, 0.522, NA, 0, 0, 0, 0, 0.00, 0.522
or-tools, 003, 0016, NA, NA, 0, 0, 0.184, 0, NA, NA, 0, 0, 0.015, 0.199
chuffed, 003, 0017, NA, NA, 0, 0, 0.28, 0, NA, 0, 0, 0, 0.006, 0.28600000000000003
kissat, 003, 0017, 21, 0, 0, 0, 0.398, NA, 0, 0, 0, 0, 0.00, 0.398
or-tools, 003, 0017, NA, NA, 0, 0, 0.177, 0, NA, NA, 0, 0, 0.017, 0.194
chuffed, 003, 0018, NA, NA, 0, 0, 0.303, 0, NA, 0, 0, 0, 0.005, 0.308
kissat, 003, 0018, 21, 0, 0, 0, 0.516, NA, 0, 0, 0, 0, 0.00, 0.516
or-tools, 003, 0018, NA, NA, 0, 0, 0.203, 0, NA, NA, 0, 0, 0.013, 0.21600000000000003
chuffed, 003, 0019, NA, NA, 0, 0, 0.327, 0, NA, 0, 0, 0, 0.006, 0.333
kissat, 003, 0019, 21, 0, 0, 0, 0.433, NA, 0, 0, 0, 0, 0.00, 0.433
or-tools, 003, 0019, NA, NA, 0, 0, 0.177, 0, NA, NA, 0, 0, 0.014, 0.191
chuffed, 003, 0020, NA, NA, 0, 0, 0.376, 0, NA, 0, 0, 0, 0.003, 0.379
kissat, 003, 0020, 21, 0, 0, 0, 0.539, NA, 0, 0, 0, 0, 0.00, 0.539
or-tools, 003, 0020, NA, NA, 0, 0, 0.183, 0, NA, NA, 0, 0, 0.016, 0.199
chuffed, 003, 0021, NA, NA, 0, 0, 0.321, 0, NA, 0, 0, 0, 0.005, 0.326
kissat, 003, 0021, 21, 0, 0, 0, 0.558, NA, 0, 0, 0, 0, 0.00, 0.558
or-tools, 003, 0021, NA, NA, 0, 0, 0.184, 0, NA, NA, 0, 0, 0.015, 0.199
chuffed, 003, 0022, NA, NA, 0, 0, 0.265, 0, NA, 0, 0, 0, 0.004, 0.269
kissat, 003, 0022, 21, 0, 0, 0, 0.446, NA, 0, 0, 0, 0, 0.00, 0.446
or-tools, 003, 0022, NA, NA, 0, 0, 0.201, 0, NA, NA, 0, 0, 0.014, 0.21500000000000002
chuffed, 003, 0023, NA, NA, 0, 0, 0.29, 0, NA, 0, 0, 0, 0.004, 0.294
kissat, 003, 0023, 21, 0, 0, 0, 0.446, NA, 0, 0, 0, 0, 0.00, 0.446
or-tools, 003, 0023, NA, NA, 0, 0, 0.169, 0, NA, NA, 0, 0, 0.016, 0.185
chuffed, 003, 0024, NA, NA, 0, 0, 0.389, 0, NA, 0, 0, 0, 0.005, 0.394
kissat, 003, 0024, 25, 6, 0, 0, 0.505, NA, 0, 0, 0, 0, 0.00, 0.505
or-tools, 003, 0024, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.011, 0.13
chuffed, 003, 0025, NA, NA, 0, 0, 0.29, 0, NA, 0, 0, 0, 0.004, 0.294
kissat, 003, 0025, 23, 4, 0, 0, 0.504, NA, 0, 0, 0, 0, 0.00, 0.504
or-tools, 003, 0025, NA, NA, 0, 0, 0.114, 0, NA, NA, 0, 0, 0.013, 0.127
chuffed, 003, 0026, NA, NA, 0, 0, 0.348, 0, NA, 0, 0, 0, 0.005, 0.353
kissat, 003, 0026, 21, 2, 0, 0, 0.506, NA, 0, 0, 0, 0, 0.00, 0.506
or-tools, 003, 0026, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.011, 0.11299999999999999
chuffed, 003, 0027, NA, NA, 0, 0, 0.296, 0, NA, 0, 0, 0, 0.004, 0.3
kissat, 003, 0027, 20, 0, 0, 0, 0.413, NA, 0, 0, 0, 0, 0.00, 0.413
or-tools, 003, 0027, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.011, 0.11499999999999999
chuffed, 003, 0028, NA, NA, 0, 0, 0.177, 0, NA, 0, 0, 0, 0.031, 0.208
kissat, 003, 0028, 21, 0, 0, 0, 0.396, NA, 0, 0, 0, 0, 0.00, 0.396
or-tools, 003, 0028, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.015, 0.14200000000000002
chuffed, 003, 0029, NA, NA, 0, 0, 0.337, 0, NA, 0, 0, 0, 0.015, 0.35200000000000004
kissat, 003, 0029, 21, 0, 0, 0, 0.543, NA, 0, 0, 0, 0, 0.00, 0.543
or-tools, 003, 0029, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.017, 0.14800000000000002
chuffed, 003, 0030, NA, NA, 0, 0, 0.253, 0, NA, 0, 0, 0, 0.031, 0.28400000000000003
kissat, 003, 0030, 21, 0, 0, 0, 0.259, NA, 0, 0, 0, 0, 0.00, 0.259
or-tools, 003, 0030, NA, NA, 0, 0, 0.113, 0, NA, NA, 0, 0, 0.015, 0.128
chuffed, 003, 0031, NA, NA, 0, 0, 0.398, 0, NA, 0, 0, 0, 0.011, 0.40900000000000003
kissat, 003, 0031, 21, 0, 0, 0, 0.408, NA, 0, 0, 0, 0, 0.00, 0.408
or-tools, 003, 0031, NA, NA, 0, 0, 0.114, 0, NA, NA, 0, 0, 0.017, 0.131
chuffed, 003, 0032, NA, NA, 0, 0, 0.277, 0, NA, 0, 0, 0, 0.022, 0.29900000000000004
kissat, 003, 0032, 21, 0, 0, 0, 0.409, NA, 0, 0, 0, 0, 0.00, 0.409
or-tools, 003, 0032, NA, NA, 0, 0, 0.121, 0, NA, NA, 0, 0, 0.015, 0.136
chuffed, 003, 0033, NA, NA, 0, 0, 0.253, 0, NA, 0, 0, 0, 0.015, 0.268
kissat, 003, 0033, 21, 0, 0, 0, 0.458, NA, 0, 0, 0, 0, 0.00, 0.458
or-tools, 003, 0033, NA, NA, 0, 0, 0.123, 0, NA, NA, 0, 0, 0.015, 0.138
chuffed, 003, 0034, NA, NA, 0, 0, 0.255, 0, NA, 0, 0, 0, 0.006, 0.261
kissat, 003, 0034, 21, 0, 0, 0, 0.553, NA, 0, 0, 0, 0, 0.00, 0.553
or-tools, 003, 0034, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.018, 0.145
chuffed, 003, 0035, NA, NA, 0, 0, 0.254, 0, NA, 0, 0, 0, 0.036, 0.29
kissat, 003, 0035, 21, 0, 0, 0, 0.381, NA, 0, 0, 0, 0, 0.00, 0.381
or-tools, 003, 0035, NA, NA, 0, 0, 0.138, 0, NA, NA, 0, 0, 0.014, 0.15200000000000002
chuffed, 003, 0036, NA, NA, 0, 0, 0.267, 0, NA, 0, 0, 0, 0.007, 0.274
kissat, 003, 0036, 21, 0, 0, 0, 0.359, NA, 0, 0, 0, 0, 0.00, 0.359
or-tools, 003, 0036, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.013, 0.14100000000000001
chuffed, 003, 0037, NA, NA, 0, 0, 0.388, 0, NA, 0, 0, 0, 0.009, 0.397
kissat, 003, 0037, 21, 0, 0, 0, 0.444, NA, 0, 0, 0, 0, 0.00, 0.444
or-tools, 003, 0037, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.019, 0.145
chuffed, 003, 0038, NA, NA, 0, 0, 0.356, 0, NA, 0, 0, 0, 0.021, 0.377
kissat, 003, 0038, 21, 0, 0, 0, 0.382, NA, 0, 0, 0, 0, 0.00, 0.382
or-tools, 003, 0038, NA, NA, 0, 0, 0.144, 0, NA, NA, 0, 0, 0.014, 0.158
chuffed, 003, 0039, NA, NA, 0, 0, 0.253, 0, NA, 0, 0, 0, 0.012, 0.265
kissat, 003, 0039, 21, 0, 0, 0, 0.455, NA, 0, 0, 0, 0, 0.00, 0.455
or-tools, 003, 0039, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.013, 0.14100000000000001
chuffed, 003, 0040, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.037, 0.252
kissat, 003, 0040, 21, 0, 0, 0, 0.376, NA, 0, 0, 0, 0, 0.00, 0.376
or-tools, 003, 0040, NA, NA, 0, 0, 0.135, 0, NA, NA, 0, 0, 0.012, 0.14700000000000002
chuffed, 003, 0041, NA, NA, 0, 0, 0.315, 0, NA, 0, 0, 0, 0.036, 0.351
kissat, 003, 0041, 21, 0, 0, 0, 0.315, NA, 0, 0, 0, 0, 0.00, 0.315
or-tools, 003, 0041, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.014, 0.14200000000000002
chuffed, 003, 0042, NA, NA, 0, 0, 0.259, 0, NA, 0, 0, 0, 0.014, 0.273
kissat, 003, 0042, 21, 0, 0, 0, 0.263, NA, 0, 0, 0, 0, 0.00, 0.263
or-tools, 003, 0042, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.013, 0.14100000000000001
chuffed, 003, 0043, NA, NA, 0, 0, 0.315, 0, NA, 0, 0, 0, 0.022, 0.337
kissat, 003, 0043, 21, 0, 0, 0, 0.332, NA, 0, 0, 0, 0, 0.00, 0.332
or-tools, 003, 0043, NA, NA, 0, 0, 0.123, 0, NA, NA, 0, 0, 0.014, 0.137
chuffed, 003, 0044, NA, NA, 0, 0, 0.26, 0, NA, 0, 0, 0, 0.024, 0.28400000000000003
kissat, 003, 0044, 21, 0, 0, 0, 0.385, NA, 0, 0, 0, 0, 0.00, 0.385
or-tools, 003, 0044, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.014, 0.138
chuffed, 003, 0045, NA, NA, 0, 0, 0.259, 0, NA, 0, 0, 0, 0.014, 0.273
kissat, 003, 0045, 21, 0, 0, 0, 0.199, NA, 0, 0, 0, 0, 0.00, 0.199
or-tools, 003, 0045, NA, NA, 0, 0, 0.138, 0, NA, NA, 0, 0, 0.013, 0.15100000000000002
chuffed, 003, 0046, NA, NA, 0, 0, 0.369, 0, NA, 0, 0, 0, 0.018, 0.387
kissat, 003, 0046, 21, 0, 0, 0, 0.415, NA, 0, 0, 0, 0, 0.00, 0.415
or-tools, 003, 0046, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.015, 0.14500000000000002
chuffed, 003, 0047, NA, NA, 0, 0, 0.296, 0, NA, 0, 0, 0, 0.013, 0.309
kissat, 003, 0047, 21, 0, 0, 0, 0.148, NA, 0, 0, 0, 0, 0.00, 0.148
or-tools, 003, 0047, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.013, 0.14200000000000002
chuffed, 003, 0048, NA, NA, 0, 0, 0.312, 0, NA, 0, 0, 0, 0.009, 0.321
kissat, 003, 0048, 21, 0, 0, 0, 0.174, NA, 0, 0, 0, 0, 0.00, 0.174
or-tools, 003, 0048, NA, NA, 0, 0, 0.132, 0, NA, NA, 0, 0, 0.014, 0.14600000000000002
chuffed, 003, 0049, NA, NA, 0, 0, 0.478, 0, NA, 0, 0, 0, 0.065, 0.5429999999999999
kissat, 003, 0049, 21, 0, 0, 0, 0.175, NA, 0, 0, 0, 0, 0.00, 0.175
or-tools, 003, 0049, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.012, 0.129
chuffed, 003, 0050, NA, NA, 0, 0, 0.418, 0, NA, 0, 0, 0, 0.009, 0.427
kissat, 003, 0050, 21, 0, 0, 0, 0.157, NA, 0, 0, 0, 0, 0.00, 0.157
or-tools, 003, 0050, NA, NA, 0, 0, 0.121, 0, NA, NA, 0, 0, 0.014, 0.135
chuffed, 003, 0051, NA, NA, 0, 0, 0.47, 0, NA, 0, 0, 0, 0.008, 0.478
kissat, 003, 0051, 21, 0, 0, 0, 0.161, NA, 0, 0, 0, 0, 0.00, 0.161
or-tools, 003, 0051, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.012, 0.13
chuffed, 003, 0052, NA, NA, 0, 0, 0.351, 0, NA, 0, 0, 0, 0.006, 0.357
kissat, 003, 0052, 21, 0, 0, 0, 0.177, NA, 0, 0, 0, 0, 0.00, 0.177
or-tools, 003, 0052, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.011, 0.133
chuffed, 003, 0053, NA, NA, 0, 0, 0.364, 0, NA, 0, 0, 0, 0.012, 0.376
kissat, 003, 0053, 21, 0, 0, 0, 0.156, NA, 0, 0, 0, 0, 0.00, 0.156
or-tools, 003, 0053, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.013, 0.11499999999999999
chuffed, 003, 0054, NA, NA, 0, 0, 0.263, 0, NA, 0, 0, 0, 0.009, 0.272
kissat, 003, 0054, 20, 0, 0, 0, 0.171, NA, 0, 0, 0, 0, 0.00, 0.171
or-tools, 003, 0054, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.012, 0.131
chuffed, 003, 0055, NA, NA, 0, 0, 0.288, 0, NA, 0, 0, 0, 0.008, 0.296
kissat, 003, 0055, 21, 0, 0, 0, 0.159, NA, 0, 0, 0, 0, 0.00, 0.159
or-tools, 003, 0055, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.019, 0.129
chuffed, 003, 0056, NA, NA, 0, 0, 0.231, 0, NA, 0, 0, 0, 0.008, 0.23900000000000002
kissat, 003, 0056, 21, 0, 0, 0, 0.206, NA, 0, 0, 0, 0, 0.00, 0.206
or-tools, 003, 0056, NA, NA, 0, 0, 0.109, 0, NA, NA, 0, 0, 0.013, 0.122
chuffed, 003, 0057, NA, NA, 0, 0, 0.337, 0, NA, 0, 0, 0, 0.031, 0.368
kissat, 003, 0057, 21, 0, 0, 0, 0.154, NA, 0, 0, 0, 0, 0.00, 0.154
or-tools, 003, 0057, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.015, 0.11699999999999999
chuffed, 003, 0058, NA, NA, 0, 0, 0.529, 0, NA, 0, 0, 0, 0.009, 0.538
kissat, 003, 0058, 21, 0, 0, 0, 0.151, NA, 0, 0, 0, 0, 0.00, 0.151
or-tools, 003, 0058, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.013, 0.111
chuffed, 003, 0059, NA, NA, 0, 0, 0.306, 0, NA, 0, 0, 0, 0.015, 0.321
kissat, 003, 0059, 21, 0, 0, 0, 0.174, NA, 0, 0, 0, 0, 0.00, 0.174
or-tools, 003, 0059, NA, NA, 0, 0, 0.092, 0, NA, NA, 0, 0, 0.012, 0.104
chuffed, 003, 0060, NA, NA, 0, 0, 0.35, 0, NA, 0, 0, 0, 0.005, 0.355
kissat, 003, 0060, 21, 0, 0, 0, 0.155, NA, 0, 0, 0, 0, 0.00, 0.155
or-tools, 003, 0060, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.013, 0.133
chuffed, 003, 0061, NA, NA, 0, 0, 0.474, 0, NA, 0, 0, 0, 0.016, 0.49
kissat, 003, 0061, 21, 0, 0, 0, 0.279, NA, 0, 0, 0, 0, 0.00, 0.279
or-tools, 003, 0061, NA, NA, 0, 0, 0.114, 0, NA, NA, 0, 0, 0.015, 0.129
chuffed, 003, 0062, NA, NA, 0, 0, 0.362, 0, NA, 0, 0, 0, 0.014, 0.376
kissat, 003, 0062, 21, 0, 0, 0, 0.189, NA, 0, 0, 0, 0, 0.00, 0.189
or-tools, 003, 0062, NA, NA, 0, 0, 0.112, 0, NA, NA, 0, 0, 0.012, 0.124
chuffed, 003, 0063, NA, NA, 0, 0, 0.301, 0, NA, 0, 0, 0, 0.016, 0.317
kissat, 003, 0063, 21, 0, 0, 0, 0.298, NA, 0, 0, 0, 0, 0.00, 0.298
or-tools, 003, 0063, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.013, 0.13
chuffed, 003, 0064, NA, NA, 0, 0, 0.504, 0, NA, 0, 0, 0, 0.013, 0.517
kissat, 003, 0064, 21, 0, 0, 0, 0.224, NA, 0, 0, 0, 0, 0.00, 0.224
or-tools, 003, 0064, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.016, 0.14400000000000002
chuffed, 003, 0065, NA, NA, 0, 0, 0.439, 0, NA, 0, 0, 0, 0.01, 0.449
kissat, 003, 0065, 21, 0, 0, 0, 0.285, NA, 0, 0, 0, 0, 0.00, 0.285
or-tools, 003, 0065, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.016, 0.14500000000000002
chuffed, 003, 0066, NA, NA, 0, 0, 0.292, 0, NA, 0, 0, 0, 0.005, 0.297
kissat, 003, 0066, 21, 0, 0, 0, 0.239, NA, 0, 0, 0, 0, 0.00, 0.239
or-tools, 003, 0066, NA, NA, 0, 0, 0.136, 0, NA, NA, 0, 0, 0.016, 0.15200000000000002
chuffed, 003, 0067, NA, NA, 0, 0, 0.284, 0, NA, 0, 0, 0, 0.006, 0.29
kissat, 003, 0067, 21, 0, 0, 0, 0.215, NA, 0, 0, 0, 0, 0.00, 0.215
or-tools, 003, 0067, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.014, 0.14
chuffed, 003, 0068, NA, NA, 0, 0, 0.421, 0, NA, 0, 0, 0, 0.006, 0.427
kissat, 003, 0068, 21, 0, 0, 0, 0.297, NA, 0, 0, 0, 0, 0.00, 0.297
or-tools, 003, 0068, NA, NA, 0, 0, 0.106, 0, NA, NA, 0, 0, 0.016, 0.122
chuffed, 003, 0069, NA, NA, 0, 0, 0.236, 0, NA, 0, 0, 0, 0.006, 0.242
kissat, 003, 0069, 21, 0, 0, 0, 0.213, NA, 0, 0, 0, 0, 0.00, 0.213
or-tools, 003, 0069, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.017, 0.135
chuffed, 003, 0070, NA, NA, 0, 0, 0.382, 0, NA, 0, 0, 0, 0.017, 0.399
kissat, 003, 0070, 21, 0, 0, 0, 0.254, NA, 0, 0, 0, 0, 0.00, 0.254
or-tools, 003, 0070, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.013, 0.139
chuffed, 003, 0071, NA, NA, 0, 0, 0.328, 0, NA, 0, 0, 0, 0.015, 0.343
kissat, 003, 0071, 21, 0, 0, 0, 0.307, NA, 0, 0, 0, 0, 0.00, 0.307
or-tools, 003, 0071, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.014, 0.14100000000000001
chuffed, 003, 0072, NA, NA, 0, 0, 0.265, 0, NA, 0, 0, 0, 0.01, 0.275
kissat, 003, 0072, 21, 0, 0, 0, 0.345, NA, 0, 0, 0, 0, 0.00, 0.345
or-tools, 003, 0072, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.016, 0.14600000000000002
chuffed, 003, 0073, NA, NA, 0, 0, 0.419, 0, NA, 0, 0, 0, 0.015, 0.434
kissat, 003, 0073, 21, 0, 0, 0, 0.251, NA, 0, 0, 0, 0, 0.00, 0.251
or-tools, 003, 0073, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.014, 0.14400000000000002
chuffed, 003, 0074, NA, NA, 0, 0, 0.354, 0, NA, 0, 0, 0, 0.005, 0.359
kissat, 003, 0074, 21, 0, 0, 0, 0.337, NA, 0, 0, 0, 0, 0.00, 0.337
or-tools, 003, 0074, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.012, 0.131
chuffed, 003, 0075, NA, NA, 0, 0, 0.353, 0, NA, 0, 0, 0, 0.019, 0.372
kissat, 003, 0075, 21, 0, 0, 0, 0.281, NA, 0, 0, 0, 0, 0.00, 0.281
or-tools, 003, 0075, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.016, 0.14500000000000002
chuffed, 003, 0076, NA, NA, 0, 0, 0.243, 0, NA, 0, 0, 0, 0.007, 0.25
kissat, 003, 0076, 21, 0, 0, 0, 0.346, NA, 0, 0, 0, 0, 0.00, 0.346
or-tools, 003, 0076, NA, NA, 0, 0, 0.137, 0, NA, NA, 0, 0, 0.009, 0.14600000000000002
chuffed, 003, 0077, NA, NA, 0, 0, 0.291, 0, NA, 0, 0, 0, 0.046, 0.33699999999999997
kissat, 003, 0077, 21, 0, 0, 0, 0.274, NA, 0, 0, 0, 0, 0.00, 0.274
or-tools, 003, 0077, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.014, 0.136
chuffed, 003, 0078, NA, NA, 0, 0, 0.291, 0, NA, 0, 0, 0, 0.007, 0.298
kissat, 003, 0078, 21, 0, 0, 0, 0.27, NA, 0, 0, 0, 0, 0.00, 0.27
or-tools, 003, 0078, NA, NA, 0, 0, 0.133, 0, NA, NA, 0, 0, 0.014, 0.14700000000000002
chuffed, 003, 0079, NA, NA, 0, 0, 0.251, 0, NA, 0, 0, 0, 0.031, 0.28200000000000003
