solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
kissat, 004, 0007, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0007, NA, NA, 0, 0, 0.108, 0, NA, NA, 0, 0, 0.015, 0.123
chuffed, 004, 0008, NA, NA, 0, 0, 0.19, 0, NA, 0, 0, 0, 0.008, 0.198
kissat, 004, 0008, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0008, NA, NA, 0, 0, 0.107, 0, NA, NA, 0, 0, 0.013, 0.12
chuffed, 004, 0009, NA, NA, 0, 0, 0.19, 0, NA, 0, 0, 0, 0.007, 0.197
kissat, 004, 0009, 351, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 004, 0009, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.014, 0.11599999999999999
or-tools, 004, 0010, NA, NA, 0, 0, 0.16, 1017, NA, NA, 0, 0, 0.221, 0.381
chuffed, 004, 0011, NA, NA, 0, 0, 0.206, 0, NA, 0, 0, 0, 0.008, 0.214
kissat, 004, 0011, 351, 0, 0, 0, 0.13, NA, 0, 0, 0, 0, 0.00, 0.13
or-tools, 004, 0011, NA, NA, 0, 0, 0.107, 0, NA, NA, 0, 0, 0.013, 0.12
chuffed, 004, 0012, NA, NA, 0, 0, 0.207, 0, NA, 0, 0, 0, 0.007, 0.214
kissat, 004, 0012, 351, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 004, 0012, NA, NA, 0, 0, 0.106, 0, NA, NA, 0, 0, 0.014, 0.12
chuffed, 004, 0013, NA, NA, 0, 0, 0.205, 0, NA, 0, 0, 0, 0.007, 0.212
kissat, 004, 0013, 351, 0, 0, 0, 0.125, NA, 0, 0, 0, 0, 0.00, 0.125
or-tools, 004, 0013, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.014, 0.113
chuffed, 004, 0014, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.008, 0.22
kissat, 004, 0014, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0014, NA, NA, 0, 0, 0.091, 0, NA, NA, 0, 0, 0.013, 0.104
chuffed, 004, 0015, NA, NA, 0, 0, 0.201, 0, NA, 0, 0, 0, 0.007, 0.20800000000000002
kissat, 004, 0015, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0015, NA, NA, 0, 0, 0.106, 0, NA, NA, 0, 0, 0.014, 0.12
chuffed, 004, 0016, NA, NA, 0, 0, 0.197, 0, NA, 0, 0, 0, 0.007, 0.20400000000000001
kissat, 004, 0016, 351, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 004, 0016, NA, NA, 0, 0, 0.097, 0, NA, NA, 0, 0, 0.013, 0.11
chuffed, 004, 0017, NA, NA, 0, 0, 0.323, 3942, NA, 4538, 0, 0, 0.307, 0.63
kissat, 004, 0017, 90067, 3580, 0, 0, 0.461, NA, 0, 18002, 0, 0, 1.12, 1.5810000000000002
or-tools, 004, 0017, NA, NA, 0, 0, 0.156, 0, NA, NA, 0, 0, 0.115, 0.271
chuffed, 004, 0018, NA, NA, 0, 0, 0.204, 0, NA, 0, 0, 0, 0.007, 0.211
kissat, 004, 0018, 351, 0, 0, 0, 0.122, NA, 0, 0, 0, 0, 0.00, 0.122
or-tools, 004, 0018, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.014, 0.118
chuffed, 004, 0019, NA, NA, 0, 0, 0.187, 0, NA, 0, 0, 0, 0.006, 0.193
kissat, 004, 0019, 351, 0, 0, 0, 0.115, NA, 0, 0, 0, 0, 0.00, 0.115
or-tools, 004, 0019, NA, NA, 0, 0, 0.109, 0, NA, NA, 0, 0, 0.014, 0.123
chuffed, 004, 0020, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.007, 0.222
kissat, 004, 0020, 351, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 004, 0020, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.014, 0.112
chuffed, 004, 0021, NA, NA, 0, 0, 0.195, 0, NA, 0, 0, 0, 0.005, 0.2
kissat, 004, 0021, 351, 0, 0, 0, 0.12, NA, 0, 0, 0, 0, 0.00, 0.12
or-tools, 004, 0021, NA, NA, 0, 0, 0.1, 0, NA, NA, 0, 0, 0.014, 0.114
chuffed, 004, 0022, NA, NA, 0, 0, 0.194, 0, NA, 0, 0, 0, 0.005, 0.199
kissat, 004, 0022, 351, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 004, 0022, NA, NA, 0, 0, 0.093, 0, NA, NA, 0, 0, 0.013, 0.106
chuffed, 004, 0023, NA, NA, 0, 0, 0.17, 0, NA, 0, 0, 0, 0.006, 0.17600000000000002
kissat, 004, 0023, 351, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 004, 0023, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.014, 0.118
chuffed, 004, 0024, NA, NA, 0, 0, 0.309, 0, NA, 0, 0, 0, 0.007, 0.316
kissat, 004, 0024, 38, 0, 0, 0, 0.168, NA, 0, 0, 0, 0, 0.00, 0.168
or-tools, 004, 0024, NA, NA, 0, 0, 0.138, 0, NA, NA, 0, 0, 0.011, 0.14900000000000002
chuffed, 004, 0025, NA, NA, 0, 0, 0.21, 0, NA, 0, 0, 0, 0.006, 0.216
kissat, 004, 0025, 351, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 004, 0025, NA, NA, 0, 0, 0.101, 0, NA, NA, 0, 0, 0.013, 0.114
chuffed, 004, 0026, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.008, 0.22
kissat, 004, 0026, 351, 0, 0, 0, 0.118, NA, 0, 0, 0, 0, 0.00, 0.118
or-tools, 004, 0026, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.014, 0.112
chuffed, 004, 0027, NA, NA, 0, 0, 0.186, 0, NA, 0, 0, 0, 0.009, 0.195
kissat, 004, 0027, 351, 0, 0, 0, 0.118, NA, 0, 0, 0, 0, 0.00, 0.118
or-tools, 004, 0027, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.013, 0.111
chuffed, 004, 0028, NA, NA, 0, 0, 0.221, 0, NA, 0, 0, 0, 0.007, 0.228
kissat, 004, 0028, 351, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 004, 0028, NA, NA, 0, 0, 0.096, 0, NA, NA, 0, 0, 0.014, 0.11
chuffed, 004, 0029, NA, NA, 0, 0, 0.213, 0, NA, 0, 0, 0, 0.008, 0.221
kissat, 004, 0029, 351, 0, 0, 0, 0.116, NA, 0, 0, 0, 0, 0.00, 0.116
or-tools, 004, 0029, NA, NA, 0, 0, 0.105, 0, NA, NA, 0, 0, 0.014, 0.119
chuffed, 004, 0030, NA, NA, 0, 0, 0.208, 0, NA, 0, 0, 0, 0.007, 0.215
kissat, 004, 0030, 351, 0, 0, 0, 0.118, NA, 0, 0, 0, 0, 0.00, 0.118
or-tools, 004, 0030, NA, NA, 0, 0, 0.095, 0, NA, NA, 0, 0, 0.015, 0.11
chuffed, 004, 0031, NA, NA, 0, 0, 0.316, 0, NA, 0, 0, 0, 0.006, 0.322
kissat, 004, 0031, 38, 0, 0, 0, 0.17, NA, 0, 0, 0, 0, 0.00, 0.17
or-tools, 004, 0031, NA, NA, 0, 0, 0.149, 0, NA, NA, 0, 0, 0.011, 0.16
chuffed, 004, 0032, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.008, 0.227
kissat, 004, 0032, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0032, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.014, 0.112
chuffed, 004, 0033, NA, NA, 0, 0, 0.202, 0, NA, 0, 0, 0, 0.007, 0.20900000000000002
kissat, 004, 0033, 351, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 004, 0033, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.016, 0.114
chuffed, 004, 0034, NA, NA, 0, 0, 0.18, 0, NA, 0, 0, 0, 0.007, 0.187
kissat, 004, 0034, 351, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 004, 0034, NA, NA, 0, 0, 0.1, 0, NA, NA, 0, 0, 0.017, 0.117
chuffed, 004, 0035, NA, NA, 0, 0, 0.21, 0, NA, 0, 0, 0, 0.008, 0.218
kissat, 004, 0035, 351, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 004, 0035, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.017, 0.119
chuffed, 004, 0036, NA, NA, 0, 0, 0.198, 0, NA, 0, 0, 0, 0.007, 0.20500000000000002
kissat, 004, 0036, 351, 0, 0, 0, 0.122, NA, 0, 0, 0, 0, 0.00, 0.122
or-tools, 004, 0036, NA, NA, 0, 0, 0.1, 0, NA, NA, 0, 0, 0.018, 0.11800000000000001
chuffed, 004, 0037, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.007, 0.227
kissat, 004, 0037, 351, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 004, 0037, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.014, 0.113
chuffed, 004, 0038, NA, NA, 0, 0, 0.269, 0, NA, 0, 0, 0, 0.006, 0.275
kissat, 004, 0038, 38, 0, 0, 0, 0.17, NA, 0, 0, 0, 0, 0.00, 0.17
or-tools, 004, 0038, NA, NA, 0, 0, 0.139, 0, NA, NA, 0, 0, 0.014, 0.15300000000000002
chuffed, 004, 0039, NA, NA, 0, 0, 0.188, 0, NA, 0, 0, 0, 0.006, 0.194
kissat, 004, 0039, 351, 0, 0, 0, 0.116, NA, 0, 0, 0, 0, 0.00, 0.116
or-tools, 004, 0039, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.016, 0.115
chuffed, 004, 0040, NA, NA, 0, 0, 0.217, 0, NA, 0, 0, 0, 0.007, 0.224
kissat, 004, 0040, 351, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 004, 0040, NA, NA, 0, 0, 0.107, 0, NA, NA, 0, 0, 0.013, 0.12
chuffed, 004, 0041, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.008, 0.22
kissat, 004, 0041, 351, 0, 0, 0, 0.12, NA, 0, 0, 0, 0, 0.00, 0.12
or-tools, 004, 0041, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.015, 0.11699999999999999
chuffed, 004, 0042, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.008, 0.22
kissat, 004, 0042, 351, 0, 0, 0, 0.118, NA, 0, 0, 0, 0, 0.00, 0.118
or-tools, 004, 0042, NA, NA, 0, 0, 0.1, 0, NA, NA, 0, 0, 0.014, 0.114
chuffed, 004, 0043, NA, NA, 0, 0, 0.198, 0, NA, 0, 0, 0, 0.006, 0.20400000000000001
kissat, 004, 0043, 351, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 004, 0043, NA, NA, 0, 0, 0.107, 0, NA, NA, 0, 0, 0.014, 0.121
chuffed, 004, 0044, NA, NA, 0, 0, 0.185, 0, NA, 0, 0, 0, 0.005, 0.19
kissat, 004, 0044, 351, 0, 0, 0, 0.116, NA, 0, 0, 0, 0, 0.00, 0.116
or-tools, 004, 0044, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.013, 0.112
chuffed, 004, 0045, NA, NA, 0, 0, 0.25, 0, NA, 0, 0, 0, 0.006, 0.256
kissat, 004, 0045, 38, 0, 0, 0, 0.152, NA, 0, 0, 0, 0, 0.00, 0.152
or-tools, 004, 0045, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.014, 0.14
chuffed, 004, 0046, NA, NA, 0, 0, 0.2, 0, NA, 0, 0, 0, 0.007, 0.20700000000000002
kissat, 004, 0046, 351, 0, 0, 0, 0.118, NA, 0, 0, 0, 0, 0.00, 0.118
or-tools, 004, 0046, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.017, 0.121
chuffed, 004, 0047, NA, NA, 0, 0, 0.195, 0, NA, 0, 0, 0, 0.006, 0.201
kissat, 004, 0047, 351, 0, 0, 0, 0.117, NA, 0, 0, 0, 0, 0.00, 0.117
or-tools, 004, 0047, NA, NA, 0, 0, 0.105, 0, NA, NA, 0, 0, 0.014, 0.119
chuffed, 004, 0048, NA, NA, 0, 0, 0.218, 0, NA, 0, 0, 0, 0.007, 0.225
kissat, 004, 0048, 351, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 004, 0048, NA, NA, 0, 0, 0.103, 0, NA, NA, 0, 0, 0.015, 0.118
chuffed, 004, 0049, NA, NA, 0, 0, 0.189, 0, NA, 0, 0, 0, 0.006, 0.195
kissat, 004, 0049, 351, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 004, 0049, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.015, 0.119
chuffed, 004, 0050, NA, NA, 0, 0, 0.181, 0, NA, 0, 0, 0, 0.007, 0.188
kissat, 004, 0050, 351, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 004, 0050, NA, NA, 0, 0, 0.103, 0, NA, NA, 0, 0, 0.014, 0.11699999999999999
chuffed, 004, 0051, NA, NA, 0, 0, 0.208, 0, NA, 0, 0, 0, 0.006, 0.214
kissat, 004, 0051, 351, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 004, 0051, NA, NA, 0, 0, 0.092, 0, NA, NA, 0, 0, 0.014, 0.106
chuffed, 004, 0052, NA, NA, 0, 0, 0.255, 0, NA, 0, 0, 0, 0.005, 0.26
kissat, 004, 0052, 38, 0, 0, 0, 0.165, NA, 0, 0, 0, 0, 0.00, 0.165
or-tools, 004, 0052, NA, NA, 0, 0, 0.132, 0, NA, NA, 0, 0, 0.013, 0.14500000000000002
chuffed, 004, 0053, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.007, 0.226
kissat, 004, 0053, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0053, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.017, 0.116
chuffed, 004, 0054, NA, NA, 0, 0, 0.189, 0, NA, 0, 0, 0, 0.007, 0.196
kissat, 004, 0054, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0054, NA, NA, 0, 0, 0.1, 0, NA, NA, 0, 0, 0.014, 0.114
chuffed, 004, 0055, NA, NA, 0, 0, 0.168, 0, NA, 0, 0, 0, 0.007, 0.17500000000000002
kissat, 004, 0055, 351, 0, 0, 0, 0.117, NA, 0, 0, 0, 0, 0.00, 0.117
or-tools, 004, 0055, NA, NA, 0, 0, 0.097, 0, NA, NA, 0, 0, 0.014, 0.111
chuffed, 004, 0056, NA, NA, 0, 0, 0.211, 0, NA, 0, 0, 0, 0.007, 0.218
kissat, 004, 0056, 351, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 004, 0056, NA, NA, 0, 0, 0.105, 0, NA, NA, 0, 0, 0.013, 0.118
chuffed, 004, 0057, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.007, 0.226
kissat, 004, 0057, 351, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 004, 0057, NA, NA, 0, 0, 0.106, 0, NA, NA, 0, 0, 0.014, 0.12
chuffed, 004, 0058, NA, NA, 0, 0, 0.203, 0, NA, 0, 0, 0, 0.007, 0.21000000000000002
kissat, 004, 0058, 351, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 004, 0058, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.016, 0.126
chuffed, 004, 0059, NA, NA, 0, 0, 0.253, 0, NA, 0, 0, 0, 0.005, 0.258
kissat, 004, 0059, 38, 0, 0, 0, 0.147, NA, 0, 0, 0, 0, 0.00, 0.147
or-tools, 004, 0059, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.013, 0.14
chuffed, 004, 0060, NA, NA, 0, 0, 0.189, 0, NA, 0, 0, 0, 0.007, 0.196
kissat, 004, 0060, 351, 0, 0, 0, 0.109, NA, 0, 0, 0, 0, 0.00, 0.109
or-tools, 004, 0060, NA, NA, 0, 0, 0.096, 0, NA, NA, 0, 0, 0.015, 0.111
chuffed, 004, 0061, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.007, 0.223
kissat, 004, 0061, 351, 0, 0, 0, 0.109, NA, 0, 0, 0, 0, 0.00, 0.109
or-tools, 004, 0061, NA, NA, 0, 0, 0.107, 0, NA, NA, 0, 0, 0.014, 0.121
chuffed, 004, 0062, NA, NA, 0, 0, 0.195, 0, NA, 0, 0, 0, 0.007, 0.202
kissat, 004, 0062, 351, 0, 0, 0, 0.113, NA, 0, 0, 0, 0, 0.00, 0.113
or-tools, 004, 0062, NA, NA, 0, 0, 0.09, 0, NA, NA, 0, 0, 0.014, 0.104
chuffed, 004, 0063, NA, NA, 0, 0, 0.199, 0, NA, 0, 0, 0, 0.007, 0.20600000000000002
kissat, 004, 0063, 351, 0, 0, 0, 0.118, NA, 0, 0, 0, 0, 0.00, 0.118
or-tools, 004, 0063, NA, NA, 0, 0, 0.1, 0, NA, NA, 0, 0, 0.013, 0.113
chuffed, 004, 0064, NA, NA, 0, 0, 0.208, 0, NA, 0, 0, 0, 0.007, 0.215
kissat, 004, 0064, 351, 0, 0, 0, 0.111, NA, 0, 0, 0, 0, 0.00, 0.111
or-tools, 004, 0064, NA, NA, 0, 0, 0.094, 0, NA, NA, 0, 0, 0.014, 0.108
chuffed, 004, 0065, NA, NA, 0, 0, 0.188, 0, NA, 0, 0, 0, 0.007, 0.195
kissat, 004, 0065, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0065, NA, NA, 0, 0, 0.095, 0, NA, NA, 0, 0, 0.015, 0.11
chuffed, 004, 0066, NA, NA, 0, 0, 0.262, 0, NA, 0, 0, 0, 0.005, 0.267
kissat, 004, 0066, 38, 0, 0, 0, 0.141, NA, 0, 0, 0, 0, 0.00, 0.141
or-tools, 004, 0066, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.013, 0.137
chuffed, 004, 0067, NA, NA, 0, 0, 0.207, 0, NA, 0, 0, 0, 0.008, 0.215
kissat, 004, 0067, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0067, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.014, 0.113
chuffed, 004, 0068, NA, NA, 0, 0, 0.223, 0, NA, 0, 0, 0, 0.006, 0.229
kissat, 004, 0068, 351, 0, 0, 0, 0.115, NA, 0, 0, 0, 0, 0.00, 0.115
or-tools, 004, 0068, NA, NA, 0, 0, 0.103, 0, NA, NA, 0, 0, 0.013, 0.11599999999999999
chuffed, 004, 0069, NA, NA, 0, 0, 0.188, 0, NA, 0, 0, 0, 0.009, 0.197
kissat, 004, 0069, 351, 0, 0, 0, 0.113, NA, 0, 0, 0, 0, 0.00, 0.113
or-tools, 004, 0069, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.013, 0.111
chuffed, 004, 0070, NA, NA, 0, 0, 0.174, 0, NA, 0, 0, 0, 0.006, 0.18
kissat, 004, 0070, 351, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 004, 0070, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.013, 0.11699999999999999
chuffed, 004, 0071, NA, NA, 0, 0, 0.208, 0, NA, 0, 0, 0, 0.007, 0.215
kissat, 004, 0071, 351, 0, 0, 0, 0.113, NA, 0, 0, 0, 0, 0.00, 0.113
or-tools, 004, 0071, NA, NA, 0, 0, 0.105, 0, NA, NA, 0, 0, 0.013, 0.118
chuffed, 004, 0072, NA, NA, 0, 0, 0.223, 0, NA, 0, 0, 0, 0.008, 0.231
kissat, 004, 0072, 351, 0, 0, 0, 0.113, NA, 0, 0, 0, 0, 0.00, 0.113
or-tools, 004, 0072, NA, NA, 0, 0, 0.103, 0, NA, NA, 0, 0, 0.015, 0.118
chuffed, 004, 0073, NA, NA, 0, 0, 0.265, 0, NA, 0, 0, 0, 0.005, 0.27
kissat, 004, 0073, 38, 0, 0, 0, 0.142, NA, 0, 0, 0, 0, 0.00, 0.142
or-tools, 004, 0073, NA, NA, 0, 0, 0.132, 0, NA, NA, 0, 0, 0.013, 0.14500000000000002
chuffed, 004, 0074, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.006, 0.218
kissat, 004, 0074, 351, 0, 0, 0, 0.11, NA, 0, 0, 0, 0, 0.00, 0.11
or-tools, 004, 0074, NA, NA, 0, 0, 0.097, 0, NA, NA, 0, 0, 0.014, 0.111
chuffed, 004, 0075, NA, NA, 0, 0, 0.179, 0, NA, 0, 0, 0, 0.007, 0.186
kissat, 004, 0075, 351, 0, 0, 0, 0.108, NA, 0, 0, 0, 0, 0.00, 0.108
or-tools, 004, 0075, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.015, 0.11699999999999999
chuffed, 004, 0076, NA, NA, 0, 0, 0.195, 0, NA, 0, 0, 0, 0.007, 0.202
kissat, 004, 0076, 351, 0, 0, 0, 0.109, NA, 0, 0, 0, 0, 0.00, 0.109
or-tools, 004, 0076, NA, NA, 0, 0, 0.097, 0, NA, NA, 0, 0, 0.014, 0.111
chuffed, 004, 0077, NA, NA, 0, 0, 0.197, 0, NA, 0, 0, 0, 0.009, 0.20600000000000002
kissat, 004, 0077, 351, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 004, 0077, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.015, 0.119
chuffed, 004, 0078, NA, NA, 0, 0, 0.189, 0, NA, 0, 0, 0, 0.006, 0.195
kissat, 004, 0078, 351, 0, 0, 0, 0.122, NA, 0, 0, 0, 0, 0.00, 0.122
or-tools, 004, 0078, NA, NA, 0, 0, 0.097, 0, NA, NA, 0, 0, 0.013, 0.11
chuffed, 004, 0079, NA, NA, 0, 0, 0.208, 0, NA, 0, 0, 0, 0.006, 0.214
kissat, 004, 0079, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, 0079, NA, NA, 0, 0, 0.1, 0, NA, NA, 0, 0, 0.013, 0.113
chuffed, 004, 0080, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.005, 0.221
kissat, 004, 0080, 38, 0, 0, 0, 0.138, NA, 0, 0, 0, 0, 0.00, 0.138
or-tools, 004, 0080, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.013, 0.137
chuffed, 004, 0081, NA, NA, 0, 0, 0.182, 0, NA, 0, 0, 0, 0.007, 0.189
kissat, 004, 0081, 351, 0, 0, 0, 0.114, NA, 0, 0, 0, 0, 0.00, 0.114
or-tools, 004, 0081, NA, NA, 0, 0, 0.103, 0, NA, NA, 0, 0, 0.015, 0.118
chuffed, 004, 0082, NA, NA, 0, 0, 0.194, 0, NA, 0, 0, 0, 0.007, 0.201
kissat, 004, 0082, 351, 0, 0, 0, 0.11, NA, 0, 0, 0, 0, 0.00, 0.11
or-tools, 004, 0082, NA, NA, 0, 0, 0.103, 0, NA, NA, 0, 0, 0.015, 0.118
chuffed, 004, 0083, NA, NA, 0, 0, 0.183, 0, NA, 0, 0, 0, 0.007, 0.19
kissat, 004, 0083, 351, 0, 0, 0, 0.115, NA, 0, 0, 0, 0, 0.00, 0.115
or-tools, 004, 0083, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.013, 0.123
chuffed, 004, 0084, NA, NA, 0, 0, 0.189, 0, NA, 0, 0, 0, 0.006, 0.195
kissat, 004, 0084, 351, 0, 0, 0, 0.112, NA, 0, 0, 0, 0, 0.00, 0.112
or-tools, 004, 0084, NA, NA, 0, 0, 0.101, 0, NA, NA, 0, 0, 0.015, 0.116
chuffed, 004, 0085, NA, NA, 0, 0, 0.183, 0, NA, 0, 0, 0, 0.006, 0.189
kissat, 004, 0085, 351, 0, 0, 0, 0.111, NA, 0, 0, 0, 0, 0.00, 0.111
or-tools, 004, 0085, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.013, 0.112
chuffed, 004, 0086, NA, NA, 0, 0, 0.226, 0, NA, 0, 0, 0, 0.008, 0.234
kissat, 004, 0086, 351, 0, 0, 0, 0.118, NA, 0, 0, 0, 0, 0.00, 0.118
or-tools, 004, 0086, NA, NA, 0, 0, 0.097, 0, NA, NA, 0, 0, 0.014, 0.111
chuffed, 004, 0087, NA, NA, 0, 0, 0.269, 0, NA, 0, 0, 0, 0.005, 0.274
kissat, 004, 0087, 38, 0, 0, 0, 0.148, NA, 0, 0, 0, 0, 0.00, 0.148
or-tools, 004, 0087, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.013, 0.14400000000000002
chuffed, 004, 0088, NA, NA, 0, 0, 0.248, 0, NA, 0, 0, 0, 0.006, 0.254
kissat, 004, 0088, 351, 0, 0, 0, 0.13, NA, 0, 0, 0, 0, 0.00, 0.13
or-tools, 004, 0088, NA, NA, 0, 0, 0.103, 0, NA, NA, 0, 0, 0.014, 0.11699999999999999
chuffed, 004, 0089, NA, NA, 0, 0, 0.211, 0, NA, 0, 0, 0, 0.007, 0.218
kissat, 004, 0089, 351, 0, 0, 0, 0.115, NA, 0, 0, 0, 0, 0.00, 0.115
or-tools, 004, 0089, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.014, 0.112
chuffed, 004, 0090, NA, NA, 0, 0, 0.189, 0, NA, 0, 0, 0, 0.007, 0.196
kissat, 004, 0090, 351, 0, 0, 0, 0.109, NA, 0, 0, 0, 0, 0.00, 0.109
or-tools, 004, 0090, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.013, 0.112
chuffed, 004, 0091, NA, NA, 0, 0, 0.208, 0, NA, 0, 0, 0, 0.007, 0.215
kissat, 004, 0091, 351, 0, 0, 0, 0.112, NA, 0, 0, 0, 0, 0.00, 0.112
or-tools, 004, 0091, NA, NA, 0, 0, 0.097, 0, NA, NA, 0, 0, 0.016, 0.113
chuffed, 004, 0092, NA, NA, 0, 0, 0.191, 0, NA, 0, 0, 0, 0.006, 0.197
kissat, 004, 0092, 351, 0, 0, 0, 0.116, NA, 0, 0, 0, 0, 0.00, 0.116
or-tools, 004, 0092, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.014, 0.118
chuffed, 004, 0093, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.006, 0.218
